acc,batch,loss,size,val_acc,val_f1
0.53125,0,0.7360847,128,0.5,0.5454545454545454
0.484375,0,0.71431226,128,0.5,0.5454545454545454
0.5625,0,0.68566334,128,0.5,0.5454545454545454
0.515625,0,0.6963066,128,0.5,0.5454545454545454
0.5859375,0,0.6797199,128,0.4,0.5
0.53125,0,0.6962348,128,0.5,0.6153846153846153
0.65625,0,0.6635345,128,0.3,0.22222222222222224
0.546875,0,0.691454,128,0.6,0.6
0.578125,0,0.6759682,128,0.6,0.6
0.484375,0,0.68689173,128,0.5,0.4444444444444445
0.6328125,0,0.6625986,128,0.4,0.25
0.5546875,0,0.68776244,128,0.3,0.0
0.6953125,0,0.63752997,128,0.3,0.0
0.53125,0,0.6724981,128,0.4,0.25
0.640625,0,0.64350915,128,0.4,0.25
0.625,0,0.6539364,128,0.5,0.4444444444444445
0.6171875,0,0.6778909,128,0.5,0.4444444444444445
0.671875,0,0.61655617,128,0.4,0.25
0.6171875,0,0.6623935,128,0.6,0.6
0.75,0,0.5802531,128,0.6,0.6
0.65625,0,0.62713856,128,0.5,0.5454545454545454
0.6484375,0,0.6023126,128,0.6,0.6
0.7109375,0,0.5811944,128,0.6,0.6666666666666666
0.703125,0,0.5862917,128,0.6,0.6
0.7265625,0,0.53237206,128,0.6,0.6
0.7421875,0,0.56648934,128,0.6,0.6666666666666666
0.796875,0,0.474532,128,0.6,0.6
0.7578125,0,0.4928692,128,0.5,0.4444444444444445
0.734375,0,0.5155276,128,0.3,0.36363636363636365
0.7734375,0,0.46675077,128,0.4,0.4
0.78125,0,0.47150433,128,0.4,0.25
0.7578125,0,0.4822173,128,0.4,0.25
0.75,0,0.49759007,128,0.6,0.6666666666666666
0.7734375,0,0.4941898,128,0.5,0.4444444444444445
0.7734375,0,0.4388319,128,0.5,0.4444444444444445
0.78125,0,0.46783632,128,0.5,0.4444444444444445
0.78125,0,0.49775812,128,0.6,0.6
0.71875,0,0.48560145,128,0.5,0.5454545454545454
0.8203125,0,0.38459313,128,0.5,0.4444444444444445
0.796875,0,0.41037118,128,0.4,0.4
0.8984375,0,0.29994267,128,0.5,0.5454545454545454
0.84375,0,0.3538055,128,0.6,0.6
0.859375,0,0.32335976,128,0.5,0.4444444444444445
0.8125,0,0.39864492,128,0.5,0.5454545454545454
0.84375,0,0.3343723,128,0.4,0.4
0.859375,0,0.33045298,128,0.5,0.4444444444444445
0.921875,0,0.24057525,128,0.5,0.4444444444444445
0.8671875,0,0.29893684,128,0.6,0.6
0.90625,0,0.2892877,128,0.3,0.36363636363636365
0.921875,0,0.24057937,128,0.5,0.4444444444444445
0.8984375,0,0.2555764,128,0.4,0.25
0.921875,0,0.20402016,128,0.4,0.25
0.890625,0,0.3235252,128,0.6,0.6
0.8828125,0,0.29452565,128,0.5,0.4444444444444445
0.8828125,0,0.24593002,128,0.6,0.6666666666666666
0.890625,0,0.28854954,128,0.5,0.4444444444444445
0.9375,0,0.17928806,128,0.5,0.5454545454545454
0.9140625,0,0.21772587,128,0.7,0.7272727272727273
0.875,0,0.27589184,128,0.5,0.4444444444444445
0.859375,0,0.2661055,128,0.6,0.6
0.9375,0,0.18859355,128,0.6,0.6
0.9609375,0,0.1964064,128,0.6,0.6
0.921875,0,0.21015164,128,0.6,0.6
0.90625,0,0.26792157,128,0.5,0.4444444444444445
0.890625,0,0.2515903,128,0.6,0.6666666666666666
0.9609375,0,0.19737151,128,0.5,0.5454545454545454
0.890625,0,0.25937316,128,0.6,0.6666666666666666
0.953125,0,0.14700854,128,0.6,0.6
0.953125,0,0.10568144,128,0.6,0.6666666666666666
0.921875,0,0.17717314,128,0.6,0.6666666666666666
0.9296875,0,0.19333635,128,0.6,0.6
0.9296875,0,0.17129117,128,0.5,0.5454545454545454
0.953125,0,0.105515786,128,0.5,0.5454545454545454
0.9453125,0,0.116565794,128,0.7,0.7272727272727273
0.9296875,0,0.19209123,128,0.6,0.6
0.9296875,0,0.14517163,128,0.5,0.6153846153846153
0.9296875,0,0.1987211,128,0.4,0.5
0.9609375,0,0.11202263,128,0.6,0.6666666666666666
0.96875,0,0.13143918,128,0.4,0.5
0.9609375,0,0.12851523,128,0.4,0.5
0.9296875,0,0.16342962,128,0.5,0.5454545454545454
0.9765625,0,0.0993227,128,0.7,0.7272727272727273
0.9609375,0,0.11429217,128,0.6,0.6
0.96875,0,0.08141121,128,0.6,0.6
0.9453125,0,0.10875623,128,0.7,0.7272727272727273
0.9375,0,0.12649758,128,0.5,0.5454545454545454
0.9375,0,0.14323358,128,0.6,0.6666666666666666
0.9296875,0,0.17218544,128,0.5,0.5454545454545454
0.9375,0,0.17396182,128,0.5,0.5454545454545454
0.96875,0,0.0964278,128,0.5,0.5454545454545454
0.9765625,0,0.07266632,128,0.5,0.6153846153846153
0.9765625,0,0.09523557,128,0.4,0.5
0.9609375,0,0.11579381,128,0.6,0.6
0.921875,0,0.15368152,128,0.5,0.5454545454545454
0.9765625,0,0.11267753,128,0.5,0.5454545454545454
0.953125,0,0.10819138,128,0.6,0.6
0.96875,0,0.09715003,128,0.6,0.6
0.9609375,0,0.10643701,128,0.6,0.6
0.96875,0,0.124040715,128,0.7,0.7272727272727273
0.9609375,0,0.09433697,128,0.7,0.7272727272727273
0.984375,0,0.069037616,128,0.6,0.6
0.9765625,0,0.0745316,128,0.5,0.5454545454545454
0.9765625,0,0.06767451,128,0.6,0.6
0.9765625,0,0.092322335,128,0.6,0.6
0.9609375,0,0.122118875,128,0.6,0.6
0.96875,0,0.12017583,128,0.5,0.6153846153846153
0.9765625,0,0.09195157,128,0.7,0.7272727272727273
0.9375,0,0.10568647,128,0.6,0.6666666666666666
0.9375,0,0.10148903,128,0.7,0.7272727272727273
0.953125,0,0.11015827,128,0.6,0.6
0.96875,0,0.12391223,128,0.7,0.7272727272727273
0.96875,0,0.13418081,128,0.6,0.6666666666666666
0.984375,0,0.05665599,128,0.6,0.6
0.984375,0,0.06094831,128,0.6,0.6
0.9296875,0,0.16382754,128,0.5,0.5454545454545454
0.9765625,0,0.08138906,128,0.6,0.6
0.953125,0,0.18347183,128,0.6,0.6
0.984375,0,0.052173626,128,0.6,0.6
0.953125,0,0.12188782,128,0.7,0.7272727272727273
0.96875,0,0.113550976,128,0.7,0.7272727272727273
0.9609375,0,0.15888077,128,0.7,0.7272727272727273
0.96875,0,0.114189684,128,0.7,0.7272727272727273
0.984375,0,0.11093425,128,0.7,0.7272727272727273
0.9765625,0,0.06058398,128,0.7,0.7272727272727273
0.9765625,0,0.047850642,128,0.7,0.7272727272727273
0.984375,0,0.07432507,128,0.7,0.7272727272727273
0.984375,0,0.058266543,128,0.7,0.7272727272727273
0.984375,0,0.04987979,128,0.7,0.7272727272727273
0.953125,0,0.07138392,128,0.7,0.7272727272727273
0.9765625,0,0.07920664,128,0.7,0.7272727272727273
0.96875,0,0.078247726,128,0.7,0.7272727272727273
0.9453125,0,0.11589715,128,0.6,0.6
0.9609375,0,0.11062637,128,0.4,0.5
0.9609375,0,0.08885814,128,0.6,0.6
0.953125,0,0.13942361,128,0.4,0.5714285714285714
0.9609375,0,0.076014385,128,0.7,0.7272727272727273
0.9765625,0,0.07804729,128,0.5,0.6153846153846153
0.953125,0,0.095946364,128,0.6,0.6666666666666666
0.9453125,0,0.10601664,128,0.6,0.6666666666666666
0.9609375,0,0.101395115,128,0.5,0.6153846153846153
0.984375,0,0.046781372,128,0.6,0.6666666666666666
0.9609375,0,0.12450771,128,0.6,0.6666666666666666
0.9921875,0,0.049793545,128,0.6,0.6666666666666666
0.9765625,0,0.065156735,128,0.7,0.7272727272727273
0.984375,0,0.037496485,128,0.7,0.7272727272727273
0.9765625,0,0.054794908,128,0.6,0.6666666666666666
0.9765625,0,0.08318707,128,0.5,0.6153846153846153
0.953125,0,0.09602151,128,0.7,0.7272727272727273
0.9765625,0,0.044238027,128,0.7,0.7272727272727273
0.953125,0,0.08045435,128,0.7,0.7272727272727273
0.9609375,0,0.08918508,128,0.7,0.7272727272727273
0.96875,0,0.08294915,128,0.7,0.7272727272727273
0.9765625,0,0.0634931,128,0.6,0.6666666666666666
0.9765625,0,0.0664708,128,0.7,0.7272727272727273
0.9765625,0,0.0537576,128,0.6,0.6666666666666666
0.9921875,0,0.04289951,128,0.6,0.6666666666666666
0.9609375,0,0.09947058,128,0.7,0.7272727272727273
0.9921875,0,0.064642996,128,0.6,0.6666666666666666
0.96875,0,0.08836168,128,0.6,0.6666666666666666
0.9921875,0,0.019503614,128,0.7,0.7272727272727273
0.9765625,0,0.06885056,128,0.7,0.7272727272727273
0.984375,0,0.035896458,128,0.7,0.7272727272727273
0.96875,0,0.058397103,128,0.7,0.7272727272727273
0.9921875,0,0.023133922,128,0.7,0.7272727272727273
0.984375,0,0.059124954,128,0.5,0.5454545454545454
0.984375,0,0.041187085,128,0.8,0.8333333333333333
0.9765625,0,0.07592866,128,0.7,0.7272727272727273
0.9765625,0,0.04438063,128,0.8,0.8333333333333333
0.9765625,0,0.053256627,128,0.7,0.7272727272727273
0.984375,0,0.034355756,128,0.8,0.8333333333333333
0.984375,0,0.053160448,128,0.7,0.7272727272727273
0.9921875,0,0.02964335,128,0.7,0.7272727272727273
0.9765625,0,0.072624445,128,0.7,0.7272727272727273
0.96875,0,0.08104128,128,0.7,0.7272727272727273
0.96875,0,0.06716757,128,0.7,0.7272727272727273
0.9765625,0,0.06744318,128,0.7,0.7272727272727273
0.984375,0,0.060159683,128,0.7,0.7272727272727273
0.9921875,0,0.047009476,128,0.7,0.7272727272727273
0.9921875,0,0.049035396,128,0.7,0.7272727272727273
0.9765625,0,0.047848113,128,0.6,0.6666666666666666
0.9765625,0,0.0726829,128,0.7,0.7272727272727273
0.984375,0,0.03194246,128,0.6,0.6666666666666666
0.984375,0,0.039723247,128,0.5,0.6153846153846153
0.9921875,0,0.030733803,128,0.7,0.7272727272727273
0.9921875,0,0.020996533,128,0.7,0.7272727272727273
0.984375,0,0.053925496,128,0.7,0.7272727272727273
1.0,0,0.016070973,128,0.7,0.7272727272727273
0.9921875,0,0.020972481,128,0.7,0.7272727272727273
0.9921875,0,0.03541424,128,0.7,0.7272727272727273
0.9921875,0,0.023572003,128,0.7,0.7272727272727273
0.984375,0,0.038673084,128,0.7,0.7272727272727273
0.9921875,0,0.0308911,128,0.7,0.7272727272727273
0.9921875,0,0.03768392,128,0.7,0.7272727272727273
0.9921875,0,0.03869657,128,0.7,0.7272727272727273
0.953125,0,0.08839499,128,0.7,0.7272727272727273
0.984375,0,0.049773987,128,0.7,0.7272727272727273
0.9765625,0,0.060175885,128,0.7,0.7272727272727273
0.984375,0,0.030638954,128,0.6,0.6666666666666666
0.9921875,0,0.048417185,128,0.7,0.7272727272727273
0.984375,0,0.068837896,128,0.7,0.7272727272727273
0.9921875,0,0.060889147,128,0.7,0.7272727272727273
0.984375,0,0.031593747,128,0.6,0.6666666666666666
0.9609375,0,0.07135693,128,0.6,0.6666666666666666
0.9921875,0,0.022111531,128,0.7,0.7272727272727273
0.9765625,0,0.08012207,128,0.7,0.7272727272727273
0.984375,0,0.037110705,128,0.7,0.7272727272727273
0.984375,0,0.060597964,128,0.7,0.7272727272727273
0.9765625,0,0.07476245,128,0.7,0.7272727272727273
0.9453125,0,0.114298955,128,0.7,0.7272727272727273
1.0,0,0.01542278,128,0.7,0.7272727272727273
0.9765625,0,0.062763005,128,0.7,0.7272727272727273
0.9765625,0,0.10586222,128,0.7,0.7272727272727273
0.9609375,0,0.10186367,128,0.7,0.7272727272727273
0.96875,0,0.067908525,128,0.7,0.7272727272727273
0.9765625,0,0.09057519,128,0.7,0.7272727272727273
0.984375,0,0.02513864,128,0.7,0.7272727272727273
0.984375,0,0.03814716,128,0.7,0.7272727272727273
0.9921875,0,0.037348263,128,0.7,0.7272727272727273
0.96875,0,0.08381644,128,0.7,0.7272727272727273
0.984375,0,0.053953893,128,0.7,0.7272727272727273
0.9921875,0,0.031576775,128,0.6,0.6666666666666666
0.9765625,0,0.07047514,128,0.7,0.7272727272727273
0.9921875,0,0.026515206,128,0.7,0.7272727272727273
0.9921875,0,0.023169177,128,0.7,0.7272727272727273
0.9765625,0,0.08918539,128,0.7,0.7272727272727273
0.984375,0,0.040383663,128,0.6,0.6666666666666666
0.96875,0,0.07923581,128,0.7,0.7272727272727273
0.984375,0,0.04598612,128,0.6,0.6666666666666666
1.0,0,0.019838493,128,0.5,0.5454545454545454
0.953125,0,0.0899624,128,0.7,0.7272727272727273
0.984375,0,0.037863463,128,0.7,0.7272727272727273
0.96875,0,0.05324811,128,0.7,0.7272727272727273
0.96875,0,0.07919231,128,0.6,0.6666666666666666
0.9765625,0,0.1073624,128,0.6,0.6666666666666666
0.9921875,0,0.023782466,128,0.6,0.6666666666666666
0.984375,0,0.037456535,128,0.5,0.6153846153846153
0.984375,0,0.032410458,128,0.7,0.7272727272727273
0.96875,0,0.059302956,128,0.7,0.7272727272727273
0.9296875,0,0.1592896,128,0.7,0.7272727272727273
0.96875,0,0.059373796,128,0.7,0.7272727272727273
0.984375,0,0.043098293,128,0.7,0.7272727272727273
0.9921875,0,0.024014361,128,0.7,0.7272727272727273
0.984375,0,0.031968024,128,0.6,0.6666666666666666
1.0,0,0.020827586,128,0.6,0.6
0.9921875,0,0.026594516,128,0.6,0.6
0.9921875,0,0.018787084,128,0.6,0.6
1.0,0,0.01396555,128,0.7,0.7272727272727273
0.9921875,0,0.0730467,128,0.7,0.7272727272727273
0.984375,0,0.035338014,128,0.7,0.7272727272727273
0.9921875,0,0.029230628,128,0.7,0.7272727272727273
1.0,0,0.023808613,128,0.7,0.7272727272727273
0.984375,0,0.03717394,128,0.7,0.7272727272727273
0.9921875,0,0.022661975,128,0.5,0.5454545454545454
0.984375,0,0.06357177,128,0.4,0.5
0.9765625,0,0.07671114,128,0.4,0.5
0.984375,0,0.026570074,128,0.5,0.6153846153846153
0.9921875,0,0.022906076,128,0.6,0.6666666666666666
1.0,0,0.008497474,128,0.5,0.6153846153846153
0.9921875,0,0.02261457,128,0.6,0.6666666666666666
0.984375,0,0.022782356,128,0.6,0.6666666666666666
1.0,0,0.012963878,128,0.6,0.6666666666666666
0.984375,0,0.037634395,128,0.7,0.7272727272727273
0.9765625,0,0.08199438,128,0.7,0.7272727272727273
0.9921875,0,0.044428162,128,0.6,0.6
0.96875,0,0.07479675,128,0.7,0.7272727272727273
0.9921875,0,0.02888462,128,0.6,0.6
0.984375,0,0.03209639,128,0.6,0.6
1.0,0,0.027069919,128,0.7,0.7272727272727273
0.984375,0,0.059865948,128,0.6,0.6666666666666666
0.9609375,0,0.08431603,128,0.7,0.7272727272727273
0.9921875,0,0.035406183,128,0.7,0.7272727272727273
0.9921875,0,0.021242,128,0.6,0.6666666666666666
0.9921875,0,0.02654156,128,0.7,0.7272727272727273
0.9765625,0,0.057023317,128,0.7,0.7272727272727273
0.984375,0,0.025131121,128,0.6,0.6
1.0,0,0.007893391,128,0.6,0.6
1.0,0,0.008343158,128,0.6,0.6
0.984375,0,0.025889922,128,0.7,0.7272727272727273
0.9921875,0,0.032895785,128,0.6,0.6
0.984375,0,0.049941838,128,0.6,0.6
0.9921875,0,0.03927589,128,0.7,0.7272727272727273
0.9765625,0,0.07962233,128,0.6,0.6666666666666666
0.9921875,0,0.02314097,128,0.6,0.6666666666666666
0.984375,0,0.079270795,128,0.7,0.7272727272727273
1.0,0,0.019597553,128,0.6,0.6
1.0,0,0.02154455,128,0.7,0.7272727272727273
0.9921875,0,0.02522535,128,0.6,0.6
0.984375,0,0.05411412,128,0.7,0.7272727272727273
1.0,0,0.01294722,128,0.7,0.7272727272727273
0.984375,0,0.027217709,128,0.7,0.7272727272727273
0.96875,0,0.08077539,128,0.7,0.7272727272727273
1.0,0,0.017657086,128,0.7,0.7272727272727273
0.9609375,0,0.06585651,128,0.7,0.7272727272727273
0.9765625,0,0.064775154,128,0.7,0.7272727272727273
0.9921875,0,0.04725648,128,0.7,0.7272727272727273
0.9921875,0,0.06081548,128,0.7,0.7272727272727273
0.9609375,0,0.11330405,128,0.6,0.6
0.9921875,0,0.026230965,128,0.7,0.7272727272727273
0.96875,0,0.0551898,128,0.7,0.7272727272727273
0.9921875,0,0.0973903,128,0.7,0.7272727272727273
0.9921875,0,0.025073983,128,0.7,0.7272727272727273
0.9921875,0,0.017390411,128,0.7,0.7272727272727273
0.984375,0,0.030728515,128,0.7,0.7272727272727273
1.0,0,0.009349672,128,0.7,0.7272727272727273
0.9765625,0,0.038279284,128,0.7,0.7272727272727273
0.984375,0,0.027768591,128,0.7,0.7272727272727273
0.984375,0,0.09522506,128,0.7,0.7272727272727273
0.984375,0,0.041699678,128,0.7,0.7272727272727273
0.984375,0,0.05423633,128,0.7,0.7272727272727273
1.0,0,0.0076148743,128,0.7,0.7272727272727273
0.984375,0,0.05835865,128,0.7,0.7272727272727273
0.984375,0,0.052064393,128,0.7,0.7272727272727273
0.9921875,0,0.0348349,128,0.7,0.7272727272727273
1.0,0,0.008899767,128,0.7,0.7272727272727273
0.984375,0,0.045248475,128,0.7,0.7272727272727273
0.984375,0,0.045594886,128,0.7,0.7272727272727273
1.0,0,0.026162159,128,0.7,0.7272727272727273
0.984375,0,0.042019345,128,0.6,0.6666666666666666
0.9921875,0,0.038450677,128,0.7,0.7272727272727273
1.0,0,0.023205798,128,0.7,0.7272727272727273
0.984375,0,0.04146803,128,0.7,0.7272727272727273
0.9609375,0,0.120679386,128,0.7,0.7272727272727273
0.9765625,0,0.044209898,128,0.6,0.6666666666666666
0.9921875,0,0.05828901,128,0.7,0.7272727272727273
0.96875,0,0.0774393,128,0.7,0.7272727272727273
0.9921875,0,0.01379055,128,0.7,0.7272727272727273
0.9765625,0,0.071151435,128,0.7,0.7272727272727273
0.9921875,0,0.03725288,128,0.7,0.7272727272727273
0.9765625,0,0.06534126,128,0.7,0.7272727272727273
0.9921875,0,0.04918515,128,0.7,0.7272727272727273
1.0,0,0.0044662966,128,0.7,0.7272727272727273
0.9921875,0,0.020354621,128,0.7,0.7272727272727273
0.9765625,0,0.08208214,128,0.7,0.7272727272727273
0.9609375,0,0.13339117,128,0.6,0.6666666666666666
0.9921875,0,0.056237962,128,0.7,0.7272727272727273
0.984375,0,0.06085114,128,0.8,0.8333333333333333
0.9921875,0,0.059196442,128,0.8,0.8333333333333333
0.9921875,0,0.03997411,128,0.7,0.7272727272727273
0.9921875,0,0.031987533,128,0.7,0.7272727272727273
0.984375,0,0.030383926,128,0.8,0.8333333333333333
